"Error","Chunk","Fold","EmotionMeasure","SpecificEmotion","BodilyActivity","ConversationValence","OutputType"
4.01468896865845,"5","8","cont","OverallError","both","neg","shuf"
4.02014541625977,"5","9","cont","OverallError","both","neg","shuf"
4.02468776702881,"5","10","cont","OverallError","both","neg","shuf"
3.79334878921509,"5","1","cont","OverallError","both","pos","shuf"
3.79471516609192,"5","2","cont","OverallError","both","pos","shuf"
3.78835511207581,"5","3","cont","OverallError","both","pos","shuf"
3.79357075691223,"5","4","cont","OverallError","both","pos","shuf"
3.78447484970093,"5","5","cont","OverallError","both","pos","shuf"
3.78123164176941,"5","6","cont","OverallError","both","pos","shuf"
3.79447627067566,"5","7","cont","OverallError","both","pos","shuf"
3.79779839515686,"5","8","cont","OverallError","both","pos","shuf"
3.80028319358826,"5","9","cont","OverallError","both","pos","shuf"
3.79906558990479,"5","10","cont","OverallError","both","pos","shuf"
3.87499403953552,"5","1","cont","OverallError","mocap","both","observed"
3.87552881240845,"5","2","cont","OverallError","mocap","both","observed"
3.88043165206909,"5","3","cont","OverallError","mocap","both","observed"
3.87765073776245,"5","4","cont","OverallError","mocap","both","observed"
3.85607242584229,"5","5","cont","OverallError","mocap","both","observed"
3.88179111480713,"5","6","cont","OverallError","mocap","both","observed"
3.87448143959045,"5","7","cont","OverallError","mocap","both","observed"
3.88049101829529,"5","8","cont","OverallError","mocap","both","observed"
3.86814212799072,"5","9","cont","OverallError","mocap","both","observed"
3.89594912528992,"5","10","cont","OverallError","mocap","both","observed"
3.96872591972351,"5","1","cont","OverallError","mocap","neg","observed"
3.9776177406311,"5","2","cont","OverallError","mocap","neg","observed"
3.98482704162598,"5","3","cont","OverallError","mocap","neg","observed"
3.98017573356628,"5","4","cont","OverallError","mocap","neg","observed"
4.00047588348389,"5","5","cont","OverallError","mocap","neg","observed"
3.9763240814209,"5","6","cont","OverallError","mocap","neg","observed"
3.99193620681763,"5","7","cont","OverallError","mocap","neg","observed"
3.97398376464844,"5","8","cont","OverallError","mocap","neg","observed"
3.96460056304932,"5","9","cont","OverallError","mocap","neg","observed"
3.97159147262573,"5","10","cont","OverallError","mocap","neg","observed"
3.76884436607361,"5","1","cont","OverallError","mocap","pos","observed"
3.75398898124695,"5","2","cont","OverallError","mocap","pos","observed"
3.77768445014954,"5","3","cont","OverallError","mocap","pos","observed"
3.76487112045288,"5","4","cont","OverallError","mocap","pos","observed"
3.74173903465271,"5","5","cont","OverallError","mocap","pos","observed"
3.73865985870361,"5","6","cont","OverallError","mocap","pos","observed"
3.75997591018677,"5","7","cont","OverallError","mocap","pos","observed"
3.76778197288513,"5","8","cont","OverallError","mocap","pos","observed"
3.73824572563171,"5","9","cont","OverallError","mocap","pos","observed"
3.77035474777222,"5","10","cont","OverallError","mocap","pos","observed"
3.90004539489746,"5","1","cont","OverallError","mocap","both","rand"
3.91870164871216,"5","2","cont","OverallError","mocap","both","rand"
3.90574169158936,"5","3","cont","OverallError","mocap","both","rand"
3.92310261726379,"5","4","cont","OverallError","mocap","both","rand"
3.91751146316528,"5","5","cont","OverallError","mocap","both","rand"
3.92058253288269,"5","6","cont","OverallError","mocap","both","rand"
3.90332078933716,"5","7","cont","OverallError","mocap","both","rand"
3.9167320728302,"5","8","cont","OverallError","mocap","both","rand"
3.91741323471069,"5","9","cont","OverallError","mocap","both","rand"
3.91824388504028,"5","10","cont","OverallError","mocap","both","rand"
3.9137167930603,"5","1","cont","OverallError","mocap","neg","rand"
3.91962933540344,"5","2","cont","OverallError","mocap","neg","rand"
3.9131486415863,"5","3","cont","OverallError","mocap","neg","rand"
3.9165825843811,"5","4","cont","OverallError","mocap","neg","rand"
3.92183303833008,"5","5","cont","OverallError","mocap","neg","rand"
3.9046630859375,"5","6","cont","OverallError","mocap","neg","rand"
3.92278480529785,"5","7","cont","OverallError","mocap","neg","rand"
3.92425465583801,"5","8","cont","OverallError","mocap","neg","rand"
3.92136311531067,"5","9","cont","OverallError","mocap","neg","rand"
3.91651725769043,"5","10","cont","OverallError","mocap","neg","rand"
3.92237567901611,"5","1","cont","OverallError","mocap","pos","rand"
3.9092538356781,"5","2","cont","OverallError","mocap","pos","rand"
3.90136671066284,"5","3","cont","OverallError","mocap","pos","rand"
3.89558291435242,"5","4","cont","OverallError","mocap","pos","rand"
3.91627192497253,"5","5","cont","OverallError","mocap","pos","rand"
3.92178082466125,"5","6","cont","OverallError","mocap","pos","rand"
3.92221331596375,"5","7","cont","OverallError","mocap","pos","rand"
3.91807007789612,"5","8","cont","OverallError","mocap","pos","rand"
3.90309596061707,"5","9","cont","OverallError","mocap","pos","rand"
3.90608763694763,"5","10","cont","OverallError","mocap","pos","rand"
3.91357660293579,"5","1","cont","OverallError","mocap","both","shuf"
3.91209030151367,"5","2","cont","OverallError","mocap","both","shuf"
3.91052150726318,"5","3","cont","OverallError","mocap","both","shuf"
3.91995573043823,"5","4","cont","OverallError","mocap","both","shuf"
3.91297388076782,"5","5","cont","OverallError","mocap","both","shuf"
3.92543387413025,"5","6","cont","OverallError","mocap","both","shuf"
3.91635823249817,"5","7","cont","OverallError","mocap","both","shuf"
3.92249178886414,"5","8","cont","OverallError","mocap","both","shuf"
3.90854787826538,"5","9","cont","OverallError","mocap","both","shuf"
3.91654658317566,"5","10","cont","OverallError","mocap","both","shuf"
4.01004123687744,"5","1","cont","OverallError","mocap","neg","shuf"
4.01992559432983,"5","2","cont","OverallError","mocap","neg","shuf"
4.01056528091431,"5","3","cont","OverallError","mocap","neg","shuf"
4.01610279083252,"5","4","cont","OverallError","mocap","neg","shuf"
4.01336240768433,"5","5","cont","OverallError","mocap","neg","shuf"
4.01604270935059,"5","6","cont","OverallError","mocap","neg","shuf"
4.02122402191162,"5","7","cont","OverallError","mocap","neg","shuf"
4.02287101745605,"5","8","cont","OverallError","mocap","neg","shuf"
4.00360679626465,"5","9","cont","OverallError","mocap","neg","shuf"
4.02355670928955,"5","10","cont","OverallError","mocap","neg","shuf"
3.7914731502533,"5","1","cont","OverallError","mocap","pos","shuf"
3.79947733879089,"5","2","cont","OverallError","mocap","pos","shuf"
3.7938117980957,"5","3","cont","OverallError","mocap","pos","shuf"
3.7895712852478,"5","4","cont","OverallError","mocap","pos","shuf"
3.78967070579529,"5","5","cont","OverallError","mocap","pos","shuf"
3.79161858558655,"5","6","cont","OverallError","mocap","pos","shuf"
3.79018044471741,"5","7","cont","OverallError","mocap","pos","shuf"
3.79806733131409,"5","8","cont","OverallError","mocap","pos","shuf"
3.79318881034851,"5","9","cont","OverallError","mocap","pos","shuf"
3.79122591018677,"5","10","cont","OverallError","mocap","pos","shuf"
3.93160605430603,"5","1","cont","OverallError","phys","both","observed"
3.92575812339783,"5","2","cont","OverallError","phys","both","observed"
3.92446708679199,"5","3","cont","OverallError","phys","both","observed"
3.93018484115601,"5","4","cont","OverallError","phys","both","observed"
3.9308910369873,"5","5","cont","OverallError","phys","both","observed"
3.93109083175659,"5","6","cont","OverallError","phys","both","observed"
3.93320512771606,"5","7","cont","OverallError","phys","both","observed"
3.93185949325562,"5","8","cont","OverallError","phys","both","observed"
3.93021392822266,"5","9","cont","OverallError","phys","both","observed"
3.92806386947632,"5","10","cont","OverallError","phys","both","observed"
4.01535844802856,"5","1","cont","OverallError","phys","neg","observed"
4.02426147460938,"5","2","cont","OverallError","phys","neg","observed"
4.02567338943482,"5","3","cont","OverallError","phys","neg","observed"
4.01651096343994,"5","4","cont","OverallError","phys","neg","observed"
4.00930643081665,"5","5","cont","OverallError","phys","neg","observed"
4.02347660064697,"5","6","cont","OverallError","phys","neg","observed"
4.01751613616943,"5","7","cont","OverallError","phys","neg","observed"
4.02145385742188,"5","8","cont","OverallError","phys","neg","observed"
4.02472829818726,"5","9","cont","OverallError","phys","neg","observed"
4.02507209777832,"5","10","cont","OverallError","phys","neg","observed"
3.80139088630676,"5","1","cont","OverallError","phys","pos","observed"
3.79083681106567,"5","2","cont","OverallError","phys","pos","observed"
3.80220937728882,"5","3","cont","OverallError","phys","pos","observed"
3.79141092300415,"5","4","cont","OverallError","phys","pos","observed"
3.78903985023499,"5","5","cont","OverallError","phys","pos","observed"
3.79302978515625,"5","6","cont","OverallError","phys","pos","observed"
3.80129718780518,"5","7","cont","OverallError","phys","pos","observed"
3.80199718475342,"5","8","cont","OverallError","phys","pos","observed"
3.79410481452942,"5","9","cont","OverallError","phys","pos","observed"
3.79945063591003,"5","10","cont","OverallError","phys","pos","observed"
3.92324161529541,"5","1","cont","OverallError","phys","both","rand"
3.92127346992493,"5","2","cont","OverallError","phys","both","rand"
3.92344427108765,"5","3","cont","OverallError","phys","both","rand"
3.92303586006165,"5","4","cont","OverallError","phys","both","rand"
3.92516469955444,"5","5","cont","OverallError","phys","both","rand"
3.9235737323761,"5","6","cont","OverallError","phys","both","rand"
3.92504787445068,"5","7","cont","OverallError","phys","both","rand"
3.92273378372192,"5","8","cont","OverallError","phys","both","rand"
3.92143034934998,"5","9","cont","OverallError","phys","both","rand"
3.91937661170959,"5","10","cont","OverallError","phys","both","rand"
3.9230535030365,"5","1","cont","OverallError","phys","neg","rand"
3.92194199562073,"5","2","cont","OverallError","phys","neg","rand"
3.92027235031128,"5","3","cont","OverallError","phys","neg","rand"
3.92150592803955,"5","4","cont","OverallError","phys","neg","rand"
3.9228789806366,"5","5","cont","OverallError","phys","neg","rand"
3.9244372844696,"5","6","cont","OverallError","phys","neg","rand"
3.92438173294067,"5","7","cont","OverallError","phys","neg","rand"
3.92054772377014,"5","8","cont","OverallError","phys","neg","rand"
3.91884088516235,"5","9","cont","OverallError","phys","neg","rand"
3.92212557792664,"5","10","cont","OverallError","phys","neg","rand"
3.92396354675293,"5","1","cont","OverallError","phys","pos","rand"
3.92207431793213,"5","2","cont","OverallError","phys","pos","rand"
3.9167594909668,"5","3","cont","OverallError","phys","pos","rand"
3.9253659248352,"5","4","cont","OverallError","phys","pos","rand"
3.92015838623047,"5","5","cont","OverallError","phys","pos","rand"
3.92379140853882,"5","6","cont","OverallError","phys","pos","rand"
3.92358112335205,"5","7","cont","OverallError","phys","pos","rand"
3.92490410804748,"5","8","cont","OverallError","phys","pos","rand"
3.92411017417908,"5","9","cont","OverallError","phys","pos","rand"
3.92364168167114,"5","10","cont","OverallError","phys","pos","rand"
3.9244966506958,"5","1","cont","OverallError","phys","both","shuf"
3.92380380630493,"5","2","cont","OverallError","phys","both","shuf"
3.92336916923523,"5","3","cont","OverallError","phys","both","shuf"
3.92592859268188,"5","4","cont","OverallError","phys","both","shuf"
3.92538571357727,"5","5","cont","OverallError","phys","both","shuf"
3.92052507400513,"5","6","cont","OverallError","phys","both","shuf"
3.92631411552429,"5","7","cont","OverallError","phys","both","shuf"
3.92573237419128,"5","8","cont","OverallError","phys","both","shuf"
3.9268651008606,"5","9","cont","OverallError","phys","both","shuf"
3.92528390884399,"5","10","cont","OverallError","phys","both","shuf"
4.02163600921631,"5","1","cont","OverallError","phys","neg","shuf"
4.02443313598633,"5","2","cont","OverallError","phys","neg","shuf"
4.01730871200562,"5","3","cont","OverallError","phys","neg","shuf"
4.02417850494385,"5","4","cont","OverallError","phys","neg","shuf"
4.02316808700562,"5","5","cont","OverallError","phys","neg","shuf"
4.02404451370239,"5","6","cont","OverallError","phys","neg","shuf"
4.01607370376587,"5","7","cont","OverallError","phys","neg","shuf"
4.02493095397949,"5","8","cont","OverallError","phys","neg","shuf"
4.02560329437256,"5","9","cont","OverallError","phys","neg","shuf"
4.01914930343628,"5","10","cont","OverallError","phys","neg","shuf"
3.80017638206482,"5","1","cont","OverallError","phys","pos","shuf"
3.80012369155884,"5","2","cont","OverallError","phys","pos","shuf"
3.79537487030029,"5","3","cont","OverallError","phys","pos","shuf"
3.801353931427,"5","4","cont","OverallError","phys","pos","shuf"
3.80174350738525,"5","5","cont","OverallError","phys","pos","shuf"
3.80170345306396,"5","6","cont","OverallError","phys","pos","shuf"
3.8010938167572,"5","7","cont","OverallError","phys","pos","shuf"
3.80147695541382,"5","8","cont","OverallError","phys","pos","shuf"
3.79580521583557,"5","9","cont","OverallError","phys","pos","shuf"
3.79947543144226,"5","10","cont","OverallError","phys","pos","shuf"
3.23892378807068,"5","1","sum.PANAS","OverallError","both","both","observed"
1.62173652648926,"5","1","sum.PANAS","Positive_Error","both","both","observed"
1.61718726158142,"5","1","sum.PANAS","Negative_Error","both","both","observed"
0.403411865234375,"5","1","sum.PANAS","Positive_Accuracy","both","both","observed"
0.402069091796875,"5","1","sum.PANAS","Negative_Accuracy","both","both","observed"
3.25766611099243,"5","2","sum.PANAS","OverallError","both","both","observed"
1.62712025642395,"5","2","sum.PANAS","Positive_Error","both","both","observed"
1.63054573535919,"5","2","sum.PANAS","Negative_Error","both","both","observed"
0.396636962890625,"5","2","sum.PANAS","Positive_Accuracy","both","both","observed"
0.38885498046875,"5","2","sum.PANAS","Negative_Accuracy","both","both","observed"
3.25972199440002,"5","3","sum.PANAS","OverallError","both","both","observed"
1.63197576999664,"5","3","sum.PANAS","Positive_Error","both","both","observed"
1.62774622440338,"5","3","sum.PANAS","Negative_Error","both","both","observed"
0.39776611328125,"5","3","sum.PANAS","Positive_Accuracy","both","both","observed"
0.40179443359375,"5","3","sum.PANAS","Negative_Accuracy","both","both","observed"
3.27029275894165,"5","4","sum.PANAS","OverallError","both","both","observed"
1.63584160804749,"5","4","sum.PANAS","Positive_Error","both","both","observed"
1.63445115089417,"5","4","sum.PANAS","Negative_Error","both","both","observed"
0.388763427734375,"5","4","sum.PANAS","Positive_Accuracy","both","both","observed"
0.389556884765625,"5","4","sum.PANAS","Negative_Accuracy","both","both","observed"
3.23006534576416,"5","5","sum.PANAS","OverallError","both","both","observed"
1.60928976535797,"5","5","sum.PANAS","Positive_Error","both","both","observed"
1.62077522277832,"5","5","sum.PANAS","Negative_Error","both","both","observed"
0.39617919921875,"5","5","sum.PANAS","Positive_Accuracy","both","both","observed"
0.396575927734375,"5","5","sum.PANAS","Negative_Accuracy","both","both","observed"
3.25870656967163,"5","6","sum.PANAS","OverallError","both","both","observed"
1.62787187099457,"5","6","sum.PANAS","Positive_Error","both","both","observed"
1.63083481788635,"5","6","sum.PANAS","Negative_Error","both","both","observed"
0.39605712890625,"5","6","sum.PANAS","Positive_Accuracy","both","both","observed"
0.395965576171875,"5","6","sum.PANAS","Negative_Accuracy","both","both","observed"
3.38767504692078,"5","7","sum.PANAS","OverallError","both","both","observed"
1.66285610198975,"5","7","sum.PANAS","Positive_Error","both","both","observed"
1.72481894493103,"5","7","sum.PANAS","Negative_Error","both","both","observed"
0.36376953125,"5","7","sum.PANAS","Positive_Accuracy","both","both","observed"
0.393341064453125,"5","7","sum.PANAS","Negative_Accuracy","both","both","observed"
3.25092220306396,"5","8","sum.PANAS","OverallError","both","both","observed"
1.6233423948288,"5","8","sum.PANAS","Positive_Error","both","both","observed"
1.62757992744446,"5","8","sum.PANAS","Negative_Error","both","both","observed"
0.401519775390625,"5","8","sum.PANAS","Positive_Accuracy","both","both","observed"
0.393035888671875,"5","8","sum.PANAS","Negative_Accuracy","both","both","observed"
3.21955347061157,"5","9","sum.PANAS","OverallError","both","both","observed"
1.61460423469543,"5","9","sum.PANAS","Positive_Error","both","both","observed"
1.60494959354401,"5","9","sum.PANAS","Negative_Error","both","both","observed"
0.39111328125,"5","9","sum.PANAS","Positive_Accuracy","both","both","observed"
0.389068603515625,"5","9","sum.PANAS","Negative_Accuracy","both","both","observed"
3.17418241500854,"5","10","sum.PANAS","OverallError","both","both","observed"
1.58581042289734,"5","10","sum.PANAS","Positive_Error","both","both","observed"
1.5883721113205,"5","10","sum.PANAS","Negative_Error","both","both","observed"
0.400390625,"5","10","sum.PANAS","Positive_Accuracy","both","both","observed"
0.3934326171875,"5","10","sum.PANAS","Negative_Accuracy","both","both","observed"
2.37476253509521,"5","1","sum.PANAS","OverallError","both","neg","observed"
1.26907312870026,"5","1","sum.PANAS","Positive_Error","both","neg","observed"
1.10568976402283,"5","1","sum.PANAS","Negative_Error","both","neg","observed"
0.456787109375,"5","1","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.51055908203125,"5","1","sum.PANAS","Negative_Accuracy","both","neg","observed"
2.48181581497192,"5","2","sum.PANAS","OverallError","both","neg","observed"
1.32516252994537,"5","2","sum.PANAS","Positive_Error","both","neg","observed"
1.15665364265442,"5","2","sum.PANAS","Negative_Error","both","neg","observed"
0.4619140625,"5","2","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.519775390625,"5","2","sum.PANAS","Negative_Accuracy","both","neg","observed"
2.48606061935425,"5","3","sum.PANAS","OverallError","both","neg","observed"
1.33381724357605,"5","3","sum.PANAS","Positive_Error","both","neg","observed"
1.15224361419678,"5","3","sum.PANAS","Negative_Error","both","neg","observed"
0.46429443359375,"5","3","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.520263671875,"5","3","sum.PANAS","Negative_Accuracy","both","neg","observed"
2.50833415985107,"5","4","sum.PANAS","OverallError","both","neg","observed"
1.35659277439117,"5","4","sum.PANAS","Positive_Error","both","neg","observed"
1.15174114704132,"5","4","sum.PANAS","Negative_Error","both","neg","observed"
0.463134765625,"5","4","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.52423095703125,"5","4","sum.PANAS","Negative_Accuracy","both","neg","observed"
4.77956581115723,"5","5","sum.PANAS","OverallError","both","neg","observed"
2.6218318939209,"5","5","sum.PANAS","Positive_Error","both","neg","observed"
2.15773391723633,"5","5","sum.PANAS","Negative_Error","both","neg","observed"
0.46771240234375,"5","5","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.52569580078125,"5","5","sum.PANAS","Negative_Accuracy","both","neg","observed"
2.40721845626831,"5","6","sum.PANAS","OverallError","both","neg","observed"
1.28614163398743,"5","6","sum.PANAS","Positive_Error","both","neg","observed"
1.1210765838623,"5","6","sum.PANAS","Negative_Error","both","neg","observed"
0.4788818359375,"5","6","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.53515625,"5","6","sum.PANAS","Negative_Accuracy","both","neg","observed"
2.32809734344482,"5","7","sum.PANAS","OverallError","both","neg","observed"
1.2516565322876,"5","7","sum.PANAS","Positive_Error","both","neg","observed"
1.07644081115723,"5","7","sum.PANAS","Negative_Error","both","neg","observed"
0.5223388671875,"5","7","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.5775146484375,"5","7","sum.PANAS","Negative_Accuracy","both","neg","observed"
2.5001072883606,"5","8","sum.PANAS","OverallError","both","neg","observed"
1.33850741386414,"5","8","sum.PANAS","Positive_Error","both","neg","observed"
1.16159987449646,"5","8","sum.PANAS","Negative_Error","both","neg","observed"
0.467041015625,"5","8","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.5228271484375,"5","8","sum.PANAS","Negative_Accuracy","both","neg","observed"
2.43646287918091,"5","9","sum.PANAS","OverallError","both","neg","observed"
1.29419851303101,"5","9","sum.PANAS","Positive_Error","both","neg","observed"
1.1422643661499,"5","9","sum.PANAS","Negative_Error","both","neg","observed"
0.54949951171875,"5","9","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.52587890625,"5","9","sum.PANAS","Negative_Accuracy","both","neg","observed"
2.49814605712891,"5","10","sum.PANAS","OverallError","both","neg","observed"
1.3374936580658,"5","10","sum.PANAS","Positive_Error","both","neg","observed"
1.16065239906311,"5","10","sum.PANAS","Negative_Error","both","neg","observed"
0.46258544921875,"5","10","sum.PANAS","Positive_Accuracy","both","neg","observed"
0.52130126953125,"5","10","sum.PANAS","Negative_Accuracy","both","neg","observed"
4.78257703781128,"5","1","sum.PANAS","OverallError","both","pos","observed"
2.15554118156433,"5","1","sum.PANAS","Positive_Error","both","pos","observed"
2.62703609466553,"5","1","sum.PANAS","Negative_Error","both","pos","observed"
0.15228271484375,"5","1","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.258056640625,"5","1","sum.PANAS","Negative_Accuracy","both","pos","observed"
9.3541088104248,"5","2","sum.PANAS","OverallError","both","pos","observed"
4.5156683921814,"5","2","sum.PANAS","Positive_Error","both","pos","observed"
4.83844041824341,"5","2","sum.PANAS","Negative_Error","both","pos","observed"
0.328369140625,"5","2","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.2681884765625,"5","2","sum.PANAS","Negative_Accuracy","both","pos","observed"
2.48464679718018,"5","3","sum.PANAS","OverallError","both","pos","observed"
1.22166049480438,"5","3","sum.PANAS","Positive_Error","both","pos","observed"
1.26298630237579,"5","3","sum.PANAS","Negative_Error","both","pos","observed"
0.46295166015625,"5","3","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.40057373046875,"5","3","sum.PANAS","Negative_Accuracy","both","pos","observed"
2.48932862281799,"5","4","sum.PANAS","OverallError","both","pos","observed"
1.21584677696228,"5","4","sum.PANAS","Positive_Error","both","pos","observed"
1.27348184585571,"5","4","sum.PANAS","Negative_Error","both","pos","observed"
0.4537353515625,"5","4","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.3948974609375,"5","4","sum.PANAS","Negative_Accuracy","both","pos","observed"
2.42611503601074,"5","5","sum.PANAS","OverallError","both","pos","observed"
1.19597482681274,"5","5","sum.PANAS","Positive_Error","both","pos","observed"
1.230140209198,"5","5","sum.PANAS","Negative_Error","both","pos","observed"
0.463623046875,"5","5","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.4024658203125,"5","5","sum.PANAS","Negative_Accuracy","both","pos","observed"
2.12225484848022,"5","6","sum.PANAS","OverallError","both","pos","observed"
1.02460837364197,"5","6","sum.PANAS","Positive_Error","both","pos","observed"
1.09764647483826,"5","6","sum.PANAS","Negative_Error","both","pos","observed"
0.57269287109375,"5","6","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.55126953125,"5","6","sum.PANAS","Negative_Accuracy","both","pos","observed"
2.43321537971497,"5","7","sum.PANAS","OverallError","both","pos","observed"
1.19645988941193,"5","7","sum.PANAS","Positive_Error","both","pos","observed"
1.23675537109375,"5","7","sum.PANAS","Negative_Error","both","pos","observed"
0.52593994140625,"5","7","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.4671630859375,"5","7","sum.PANAS","Negative_Accuracy","both","pos","observed"
2.07818460464478,"5","8","sum.PANAS","OverallError","both","pos","observed"
1.00791347026825,"5","8","sum.PANAS","Positive_Error","both","pos","observed"
1.07027113437653,"5","8","sum.PANAS","Negative_Error","both","pos","observed"
0.52740478515625,"5","8","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.46905517578125,"5","8","sum.PANAS","Negative_Accuracy","both","pos","observed"
2.48009061813354,"5","9","sum.PANAS","OverallError","both","pos","observed"
1.22656571865082,"5","9","sum.PANAS","Positive_Error","both","pos","observed"
1.25352501869202,"5","9","sum.PANAS","Negative_Error","both","pos","observed"
0.4588623046875,"5","9","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.3995361328125,"5","9","sum.PANAS","Negative_Accuracy","both","pos","observed"
2.45601844787598,"5","10","sum.PANAS","OverallError","both","pos","observed"
1.20839107036591,"5","10","sum.PANAS","Positive_Error","both","pos","observed"
1.24762725830078,"5","10","sum.PANAS","Negative_Error","both","pos","observed"
0.47235107421875,"5","10","sum.PANAS","Positive_Accuracy","both","pos","observed"
0.40966796875,"5","10","sum.PANAS","Negative_Accuracy","both","pos","observed"
228989570383872,"5","1","sum.PANAS","OverallError","both","both","rand"
116432931127296,"5","1","sum.PANAS","Positive_Error","both","both","rand"
112556656033792,"5","1","sum.PANAS","Negative_Error","both","both","rand"
0.023468017578125,"5","1","sum.PANAS","Positive_Accuracy","both","both","rand"
0.02545166015625,"5","1","sum.PANAS","Negative_Accuracy","both","both","rand"
276265181380608,"5","2","sum.PANAS","OverallError","both","both","rand"
116541781704704,"5","2","sum.PANAS","Positive_Error","both","both","rand"
159723357732864,"5","2","sum.PANAS","Negative_Error","both","both","rand"
0.025482177734375,"5","2","sum.PANAS","Positive_Accuracy","both","both","rand"
0.026092529296875,"5","2","sum.PANAS","Negative_Accuracy","both","both","rand"
241561795297280,"5","3","sum.PANAS","OverallError","both","both","rand"
101416861433856,"5","3","sum.PANAS","Positive_Error","both","both","rand"
140144917086208,"5","3","sum.PANAS","Negative_Error","both","both","rand"
0.025543212890625,"5","3","sum.PANAS","Positive_Accuracy","both","both","rand"
0.024627685546875,"5","3","sum.PANAS","Negative_Accuracy","both","both","rand"
245152471842816,"5","4","sum.PANAS","OverallError","both","both","rand"
127761846894592,"5","4","sum.PANAS","Positive_Error","both","both","rand"
117390624948224,"5","4","sum.PANAS","Negative_Error","both","both","rand"
0.026885986328125,"5","4","sum.PANAS","Positive_Accuracy","both","both","rand"
0.025146484375,"5","4","sum.PANAS","Negative_Accuracy","both","both","rand"
287879813136384,"5","5","sum.PANAS","OverallError","both","both","rand"
131762952863744,"5","5","sum.PANAS","Positive_Error","both","both","rand"
156116893827072,"5","5","sum.PANAS","Negative_Error","both","both","rand"
0.025543212890625,"5","5","sum.PANAS","Positive_Accuracy","both","both","rand"
0.0238037109375,"5","5","sum.PANAS","Negative_Accuracy","both","both","rand"
250071165698048,"5","6","sum.PANAS","OverallError","both","both","rand"
127685384732672,"5","6","sum.PANAS","Positive_Error","both","both","rand"
122385780965376,"5","6","sum.PANAS","Negative_Error","both","both","rand"
0.024444580078125,"5","6","sum.PANAS","Positive_Accuracy","both","both","rand"
0.025177001953125,"5","6","sum.PANAS","Negative_Accuracy","both","both","rand"
276441845465088,"5","7","sum.PANAS","OverallError","both","both","rand"
125204638466048,"5","7","sum.PANAS","Positive_Error","both","both","rand"
151237223776256,"5","7","sum.PANAS","Negative_Error","both","both","rand"
0.025177001953125,"5","7","sum.PANAS","Positive_Accuracy","both","both","rand"
0.0255126953125,"5","7","sum.PANAS","Negative_Accuracy","both","both","rand"
259310546321408,"5","8","sum.PANAS","OverallError","both","both","rand"
129520183017472,"5","8","sum.PANAS","Positive_Error","both","both","rand"
129790338138112,"5","8","sum.PANAS","Negative_Error","both","both","rand"
0.02581787109375,"5","8","sum.PANAS","Positive_Accuracy","both","both","rand"
0.025390625,"5","8","sum.PANAS","Negative_Accuracy","both","both","rand"
248450721513472,"5","9","sum.PANAS","OverallError","both","both","rand"
121029712150528,"5","9","sum.PANAS","Positive_Error","both","both","rand"
127420975808512,"5","9","sum.PANAS","Negative_Error","both","both","rand"
0.02581787109375,"5","9","sum.PANAS","Positive_Accuracy","both","both","rand"
0.02423095703125,"5","9","sum.PANAS","Negative_Accuracy","both","both","rand"
312077826654208,"5","10","sum.PANAS","OverallError","both","both","rand"
161417235791872,"5","10","sum.PANAS","Positive_Error","both","both","rand"
150660557307904,"5","10","sum.PANAS","Negative_Error","both","both","rand"
0.02569580078125,"5","10","sum.PANAS","Positive_Accuracy","both","both","rand"
0.0255126953125,"5","10","sum.PANAS","Negative_Accuracy","both","both","rand"
30074510245888,"5","1","sum.PANAS","OverallError","both","neg","rand"
16806632751104,"5","1","sum.PANAS","Positive_Error","both","neg","rand"
13267877494784,"5","1","sum.PANAS","Negative_Error","both","neg","rand"
0.02520751953125,"5","1","sum.PANAS","Positive_Accuracy","both","neg","rand"
0.0238037109375,"5","1","sum.PANAS","Negative_Accuracy","both","neg","rand"
33160037400576,"5","2","sum.PANAS","OverallError","both","neg","rand"
19468426149888,"5","2","sum.PANAS","Positive_Error","both","neg","rand"
13691610202112,"5","2","sum.PANAS","Negative_Error","both","neg","rand"
0.02545166015625,"5","2","sum.PANAS","Positive_Accuracy","both","neg","rand"
0.0240478515625,"5","2","sum.PANAS","Negative_Accuracy","both","neg","rand"
34253085605888,"5","3","sum.PANAS","OverallError","both","neg","rand"
15120737501184,"5","3","sum.PANAS","Positive_Error","both","neg","rand"
19132349153280,"5","3","sum.PANAS","Negative_Error","both","neg","rand"
